# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
423	24341.000	-69.980
423	24342.000	-69.982
423	24343.000	-69.984
423	24344.000	-69.986
423	24345.000	-69.987
423	24346.000	-69.988
423	24347.000	-69.989
423	24348.000	-69.990
423	24349.000	-69.991
423	24350.000	-69.992
423	24351.000	-69.993
423	24352.000	-69.993
423	24353.000	-69.994
423	24354.000	-69.995
423	24355.000	-69.995
423	24356.000	-69.996
423	24357.000	-69.996
423	24358.000	-69.996
423	24359.000	-69.997
423	24360.000	-69.997
423	24361.000	-69.997
423	24362.000	-69.998
423	24363.000	-69.998
423	24364.000	-69.998
423	24365.000	-69.998
423	24366.000	-69.998
423	24367.000	-69.997
423	24368.000	-69.948
423	24369.000	-69.879
423	24370.000	-69.818
423	24371.000	-69.776
423	24372.000	-69.751
423	24373.000	-69.740
423	24374.000	-69.741
423	24375.000	-69.748
423	24376.000	-69.761
423	24377.000	-69.775
423	24378.000	-69.792
423	24379.000	-69.808
423	24380.000	-69.824
423	24381.000	-69.839
423	24382.000	-69.853
423	24383.000	-69.867
423	24384.000	-69.879
423	24385.000	-69.890
423	24386.000	-69.901
423	24387.000	-69.910
423	24388.000	-69.918
423	24389.000	-69.926
423	24390.000	-69.933
423	24391.000	-69.939
423	24392.000	-69.945
423	24393.000	-69.950
423	24394.000	-69.955
423	24395.000	-69.959
423	24396.000	-69.963
423	24397.000	-69.967
423	24398.000	-69.970
423	24399.000	-69.973
423	24400.000	-69.975
423	24401.000	-69.978
423	24402.000	-69.980
423	24403.000	-69.982
423	24404.000	-69.983
423	24405.000	-69.985
423	24406.000	-69.986
423	24407.000	-69.988
423	24408.000	-69.989
423	24409.000	-69.990
423	24410.000	-69.991
423	24411.000	-69.992
423	24412.000	-69.993
423	24413.000	-69.993
423	24414.000	-69.994
423	24415.000	-69.995
423	24416.000	-69.995
423	24417.000	-69.996
423	24418.000	-69.996
423	24419.000	-69.996
423	24420.000	-69.997
423	24421.000	-69.997
423	24422.000	-69.997
423	24423.000	-69.998
423	24424.000	-69.998
423	24425.000	-69.998
423	24426.000	-69.998
423	24427.000	-69.998
423	24428.000	-69.999
423	24429.000	-69.967
423	24430.000	-69.899
423	24431.000	-69.835
423	24432.000	-69.786
423	24433.000	-69.756
423	24434.000	-69.742
423	24435.000	-69.740
423	24436.000	-69.745
423	24437.000	-69.757
423	24438.000	-69.771
423	24439.000	-69.787
423	24440.000	-69.803
423	24441.000	-69.819
423	24442.000	-69.835
423	24443.000	-69.849
423	24444.000	-69.863
423	24445.000	-69.875
423	24446.000	-69.887
423	24447.000	-69.898
423	24448.000	-69.907
423	24449.000	-69.916
423	24450.000	-69.924
423	24451.000	-69.931
423	24452.000	-69.938
423	24453.000	-69.944
423	24454.000	-69.949
423	24455.000	-69.954
423	24456.000	-69.958
423	24457.000	-69.962
423	24458.000	-69.966
423	24459.000	-69.969
423	24460.000	-69.972
423	24461.000	-69.975
423	24462.000	-69.977
423	24463.000	-69.979
423	24464.000	-69.981
423	24465.000	-69.983
423	24466.000	-69.985
423	24467.000	-69.986
423	24468.000	-69.987
423	24469.000	-69.989
423	24470.000	-69.990
423	24471.000	-69.991
423	24472.000	-69.992
423	24473.000	-69.992
423	24474.000	-69.993
423	24475.000	-69.994
423	24476.000	-69.994
423	24477.000	-69.995
423	24478.000	-69.995
423	24479.000	-69.996
423	24480.000	-69.996
423	24481.000	-69.997
423	24482.000	-69.997
423	24483.000	-69.997
423	24484.000	-69.997
423	24485.000	-69.998
423	24486.000	-69.998
423	24487.000	-69.998
423	24488.000	-69.998
423	24489.000	-69.998
423	24490.000	-69.983
423	24491.000	-69.920
423	24492.000	-69.853
423	24493.000	-69.799
423	24494.000	-69.764
423	24495.000	-69.745
423	24496.000	-69.739
423	24497.000	-69.743
423	24498.000	-69.753
423	24499.000	-69.766
423	24500.000	-69.782
423	24501.000	-69.798
423	24502.000	-69.814
423	24503.000	-69.830
423	24504.000	-69.845
423	24505.000	-69.859
423	24506.000	-69.872
423	24507.000	-69.884
423	24508.000	-69.895
423	24509.000	-69.904
423	24510.000	-69.913
423	24511.000	-69.922
423	24512.000	-69.929
423	24513.000	-69.936
423	24514.000	-69.942
423	24515.000	-69.947
423	24516.000	-69.952
423	24517.000	-69.957
423	24518.000	-69.961
423	24519.000	-69.965
423	24520.000	-69.968
423	24521.000	-69.971
423	24522.000	-69.974
423	24523.000	-69.976
423	24524.000	-69.979
423	24525.000	-69.981
423	24526.000	-69.982
423	24527.000	-69.984
423	24528.000	-69.986
423	24529.000	-69.987
423	24530.000	-69.988
423	24531.000	-69.989
423	24532.000	-69.990
423	24533.000	-69.991
423	24534.000	-69.992
423	24535.000	-69.993
423	24536.000	-69.994
423	24537.000	-69.994
423	24538.000	-69.995
423	24539.000	-69.995
423	24540.000	-69.996
423	24541.000	-69.996
423	24542.000	-69.996
423	24543.000	-69.997
423	24544.000	-69.997
423	24545.000	-69.997
423	24546.000	-69.998
423	24547.000	-69.998
423	24548.000	-69.998
423	24549.000	-69.998
423	24550.000	-69.998
423	24551.000	-69.994
423	24552.000	-69.941
423	24553.000	-69.872
423	24554.000	-69.813
423	24555.000	-69.772
423	24556.000	-69.749
423	24557.000	-69.740
423	24558.000	-69.741
423	24559.000	-69.749
423	24560.000	-69.762
423	24561.000	-69.777
423	24562.000	-69.793
423	24563.000	-69.810
423	24564.000	-69.825
423	24565.000	-69.841
423	24566.000	-69.855
423	24567.000	-69.868
423	24568.000	-69.880
423	24569.000	-69.891
423	24570.000	-69.902
423	24571.000	-69.911
423	24572.000	-69.919
423	24573.000	-69.927
423	24574.000	-69.934
423	24575.000	-69.940
423	24576.000	-69.946
423	24577.000	-69.951
423	24578.000	-69.956
423	24579.000	-69.960
423	24580.000	-69.964
423	24581.000	-69.967
423	24582.000	-69.970
423	24583.000	-69.973
423	24584.000	-69.976
423	24585.000	-69.978
423	24586.000	-69.980
423	24587.000	-69.982
423	24588.000	-69.984
423	24589.000	-69.985
423	24590.000	-69.987
423	24591.000	-69.988
423	24592.000	-69.989
423	24593.000	-69.990
423	24594.000	-69.991
423	24595.000	-69.992
423	24596.000	-69.993
423	24597.000	-69.993
423	24598.000	-69.994
423	24599.000	-69.995
423	24600.000	-69.995
423	24601.000	-69.996
423	24602.000	-69.996
423	24603.000	-69.996
423	24604.000	-69.997
423	24605.000	-69.997
423	24606.000	-69.997
423	24607.000	-69.998
423	24608.000	-69.998
423	24609.000	-69.998
423	24610.000	-69.998
423	24611.000	-69.998
423	24612.000	-69.999
423	24613.000	-69.961
423	24614.000	-69.892
423	24615.000	-69.829
423	24616.000	-69.783
423	24617.000	-69.754
423	24618.000	-69.741
423	24619.000	-69.740
423	24620.000	-69.746
423	24621.000	-69.758
423	24622.000	-69.772
423	24623.000	-69.788
423	24624.000	-69.805
423	24625.000	-69.821
423	24626.000	-69.836
423	24627.000	-69.851
423	24628.000	-69.864
423	24629.000	-69.877
423	24630.000	-69.888
423	24631.000	-69.899
423	24632.000	-69.908
423	24633.000	-69.917
423	24634.000	-69.925
423	24635.000	-69.932
423	24636.000	-69.938
423	24637.000	-69.944
423	24638.000	-69.949
423	24639.000	-69.954
423	24640.000	-69.959
423	24641.000	-69.963
423	24642.000	-69.966
423	24643.000	-69.969
423	24644.000	-69.972
423	24645.000	-69.975
423	24646.000	-69.977
423	24647.000	-69.979
423	24648.000	-69.981
423	24649.000	-69.983
423	24650.000	-69.985
423	24651.000	-69.986
423	24652.000	-69.988
423	24653.000	-69.989
423	24654.000	-69.990
423	24655.000	-69.991
423	24656.000	-69.992
423	24657.000	-69.992
423	24658.000	-69.993
423	24659.000	-69.994
423	24660.000	-69.994
423	24661.000	-69.995
423	24662.000	-69.995
423	24663.000	-69.996
423	24664.000	-69.996
423	24665.000	-69.997
423	24666.000	-69.997
423	24667.000	-69.997
423	24668.000	-69.997
423	24669.000	-69.998
423	24670.000	-69.998
423	24671.000	-69.998
423	24672.000	-69.998
423	24673.000	-69.998
423	24674.000	-69.978
423	24675.000	-69.913
423	24676.000	-69.847
423	24677.000	-69.795
423	24678.000	-69.761
423	24679.000	-69.744
423	24680.000	-69.739
423	24681.000	-69.744
423	24682.000	-69.754
423	24683.000	-69.768
423	24684.000	-69.783
423	24685.000	-69.800
423	24686.000	-69.816
423	24687.000	-69.832
423	24688.000	-69.846
423	24689.000	-69.860
423	24690.000	-69.873
423	24691.000	-69.885
423	24692.000	-69.896
423	24693.000	-69.905
423	24694.000	-69.914
423	24695.000	-69.922
423	24696.000	-69.930
423	24697.000	-69.936
423	24698.000	-69.942
423	24699.000	-69.948
423	24700.000	-69.953
423	24701.000	-69.957
423	24702.000	-69.961
423	24703.000	-69.965
423	24704.000	-69.968
423	24705.000	-69.971
423	24706.000	-69.974
423	24707.000	-69.977
423	24708.000	-69.979
423	24709.000	-69.981
423	24710.000	-69.983
423	24711.000	-69.984
423	24712.000	-69.986
423	24713.000	-69.987
423	24714.000	-69.988
423	24715.000	-69.989
423	24716.000	-69.990
423	24717.000	-69.991
423	24718.000	-69.992
423	24719.000	-69.993
423	24720.000	-69.994
423	24721.000	-69.994
423	24722.000	-69.995
423	24723.000	-69.995
423	24724.000	-69.996
423	24725.000	-69.996
423	24726.000	-69.996
423	24727.000	-69.997
423	24728.000	-69.997
423	24729.000	-69.997
423	24730.000	-69.998
423	24731.000	-69.998
423	24732.000	-69.998
423	24733.000	-69.998
423	24734.000	-69.998
423	24735.000	-69.991
423	24736.000	-69.934
423	24737.000	-69.865
423	24738.000	-69.808
423	24739.000	-69.769
423	24740.000	-69.747
423	24741.000	-69.740
423	24742.000	-69.742
423	24743.000	-69.750
423	24744.000	-69.763
423	24745.000	-69.779
423	24746.000	-69.795
423	24747.000	-69.811
423	24748.000	-69.827
423	24749.000	-69.842
423	24750.000	-69.856
423	24751.000	-69.869
423	24752.000	-69.881
423	24753.000	-69.892
423	24754.000	-69.902
423	24755.000	-69.912
423	24756.000	-69.920
423	24757.000	-69.928
423	24758.000	-69.934
423	24759.000	-69.941
423	24760.000	-69.946
423	24761.000	-69.951
423	24762.000	-69.956
423	24763.000	-69.960
423	24764.000	-69.964
423	24765.000	-69.967
423	24766.000	-69.971
423	24767.000	-69.973
423	24768.000	-69.976
423	24769.000	-69.978
423	24770.000	-69.980
423	24771.000	-69.982
423	24772.000	-69.984
423	24773.000	-69.985
423	24774.000	-69.987
423	24775.000	-69.988
423	24776.000	-69.989
423	24777.000	-69.990
423	24778.000	-69.991
423	24779.000	-69.992
423	24780.000	-69.993
423	24781.000	-69.993
423	24782.000	-69.994
423	24783.000	-69.995
423	24784.000	-69.995
423	24785.000	-69.996
423	24786.000	-69.996
423	24787.000	-69.996
423	24788.000	-69.997
423	24789.000	-69.997
423	24790.000	-69.997
423	24791.000	-69.998
423	24792.000	-69.998
423	24793.000	-69.998
423	24794.000	-69.998
423	24795.000	-69.998
423	24796.000	-69.998
423	24797.000	-69.954
423	24798.000	-69.886
423	24799.000	-69.824
423	24800.000	-69.779
423	24801.000	-69.752
423	24802.000	-69.741
423	24803.000	-69.740
423	24804.000	-69.747
423	24805.000	-69.759
423	24806.000	-69.774
423	24807.000	-69.790
423	24808.000	-69.806
423	24809.000	-69.822
423	24810.000	-69.838
423	24811.000	-69.852
423	24812.000	-69.865
423	24813.000	-69.878
423	24814.000	-69.889
423	24815.000	-69.900
423	24816.000	-69.909
423	24817.000	-69.918
423	24818.000	-69.925
423	24819.000	-69.932
423	24820.000	-69.939
423	24821.000	-69.945
423	24822.000	-69.950
423	24823.000	-69.955
423	24824.000	-69.959
423	24825.000	-69.963
423	24826.000	-69.966
423	24827.000	-69.970
423	24828.000	-69.973
423	24829.000	-69.975
423	24830.000	-69.977
423	24831.000	-69.980
423	24832.000	-69.982
423	24833.000	-69.983
423	24834.000	-69.985
423	24835.000	-69.986
423	24836.000	-69.988
423	24837.000	-69.989
423	24838.000	-69.990
423	24839.000	-69.991
423	24840.000	-69.992
423	24841.000	-69.993
423	24842.000	-69.993
423	24843.000	-69.994
423	24844.000	-69.994
423	24845.000	-69.995
423	24846.000	-69.995
423	24847.000	-69.996
423	24848.000	-69.996
423	24849.000	-69.997
423	24850.000	-69.997
423	24851.000	-69.997
423	24852.000	-69.998
423	24853.000	-69.998
423	24854.000	-69.998
423	24855.000	-69.998
423	24856.000	-69.998
423	24857.000	-69.998
423	24858.000	-69.973
423	24859.000	-69.906
423	24860.000	-69.841
423	24861.000	-69.790
423	24862.000	-69.759
423	24863.000	-69.743
423	24864.000	-69.739
423	24865.000	-69.744
423	24866.000	-69.755
423	24867.000	-69.769
423	24868.000	-69.785
423	24869.000	-69.801
423	24870.000	-69.818
423	24871.000	-69.833
423	24872.000	-69.848
423	24873.000	-69.862
423	24874.000	-69.874
423	24875.000	-69.886
423	24876.000	-69.897
423	24877.000	-69.906
423	24878.000	-69.915
423	24879.000	-69.923
423	24880.000	-69.930
423	24881.000	-69.937
423	24882.000	-69.943
423	24883.000	-69.948
423	24884.000	-69.953
423	24885.000	-69.958
423	24886.000	-69.962
423	24887.000	-69.965
423	24888.000	-69.969
423	24889.000	-69.972
423	24890.000	-69.974
423	24891.000	-69.977
423	24892.000	-69.979
423	24893.000	-69.981
423	24894.000	-69.983
423	24895.000	-69.984
423	24896.000	-69.986
423	24897.000	-69.987
423	24898.000	-69.988
423	24899.000	-69.990
423	24900.000	-69.991
423	24901.000	-69.991
423	24902.000	-69.992
423	24903.000	-69.993
423	24904.000	-69.994
423	24905.000	-69.994
423	24906.000	-69.995
423	24907.000	-69.995
423	24908.000	-69.996
423	24909.000	-69.996
423	24910.000	-69.997
423	24911.000	-69.997
423	24912.000	-69.997
423	24913.000	-69.997
423	24914.000	-69.998
423	24915.000	-69.998
423	24916.000	-69.998
423	24917.000	-69.998
423	24918.000	-69.998
423	24919.000	-69.987
423	24920.000	-69.927
423	24921.000	-69.859
423	24922.000	-69.803
423	24923.000	-69.766
423	24924.000	-69.746
423	24925.000	-69.739
423	24926.000	-69.742
423	24927.000	-69.752
423	24928.000	-69.765
423	24929.000	-69.780
423	24930.000	-69.796
423	24931.000	-69.813
423	24932.000	-69.829
423	24933.000	-69.844
423	24934.000	-69.858
423	24935.000	-69.871
423	24936.000	-69.883
423	24937.000	-69.893
423	24938.000	-69.903
423	24939.000	-69.913
423	24940.000	-69.921
423	24941.000	-69.928
423	24942.000	-69.935
423	24943.000	-69.941
423	24944.000	-69.947
423	24945.000	-69.952
423	24946.000	-69.956
423	24947.000	-69.961
423	24948.000	-69.964
423	24949.000	-69.968
423	24950.000	-69.971
423	24951.000	-69.974
423	24952.000	-69.976
423	24953.000	-69.978
423	24954.000	-69.980
423	24955.000	-69.982
423	24956.000	-69.984
423	24957.000	-69.986
423	24958.000	-69.987
423	24959.000	-69.988
423	24960.000	-69.989
423	24961.000	-69.990
423	24962.000	-69.991
423	24963.000	-69.992
423	24964.000	-69.993
423	24965.000	-69.993
423	24966.000	-69.994
423	24967.000	-69.995
423	24968.000	-69.995
423	24969.000	-69.996
423	24970.000	-69.996
423	24971.000	-69.996
423	24972.000	-69.997
423	24973.000	-69.997
423	24974.000	-69.997
423	24975.000	-69.998
423	24976.000	-69.998
423	24977.000	-69.998
423	24978.000	-69.998
423	24979.000	-69.998
423	24980.000	-69.997
423	24981.000	-69.948
423	24982.000	-69.879
423	24983.000	-69.818
423	24984.000	-69.776
423	24985.000	-69.751
423	24986.000	-69.740
423	24987.000	-69.741
423	24988.000	-69.748
423	24989.000	-69.761
423	24990.000	-69.775
423	24991.000	-69.792
423	24992.000	-69.808
423	24993.000	-69.824
423	24994.000	-69.839
423	24995.000	-69.853
423	24996.000	-69.867
423	24997.000	-69.879
423	24998.000	-69.890
423	24999.000	-69.901
423	25000.000	-69.910
423	25001.000	-69.918
423	25002.000	-69.926
423	25003.000	-69.933
423	25004.000	-69.939
423	25005.000	-69.945
423	25006.000	-69.950
423	25007.000	-69.955
423	25008.000	-69.959
423	25009.000	-69.963
423	25010.000	-69.967
423	25011.000	-69.970
423	25012.000	-69.973
423	25013.000	-69.975
423	25014.000	-69.978
423	25015.000	-69.980
423	25016.000	-69.982
423	25017.000	-69.983
423	25018.000	-69.985
423	25019.000	-69.986
423	25020.000	-69.988
423	25021.000	-69.989
423	25022.000	-69.990
423	25023.000	-69.991
423	25024.000	-69.992
423	25025.000	-69.993
423	25026.000	-69.993
423	25027.000	-69.994
423	25028.000	-69.995
423	25029.000	-69.995
423	25030.000	-69.996
423	25031.000	-69.996
423	25032.000	-69.996
423	25033.000	-69.997
423	25034.000	-69.997
423	25035.000	-69.997
423	25036.000	-69.998
423	25037.000	-69.998
423	25038.000	-69.998
423	25039.000	-69.998
423	25040.000	-69.998
423	25041.000	-69.999
423	25042.000	-69.967
423	25043.000	-69.899
423	25044.000	-69.835
423	25045.000	-69.786
423	25046.000	-69.756
423	25047.000	-69.742
423	25048.000	-69.740
423	25049.000	-69.745
423	25050.000	-69.757
423	25051.000	-69.771
423	25052.000	-69.787
423	25053.000	-69.803
423	25054.000	-69.819
423	25055.000	-69.835
423	25056.000	-69.849
423	25057.000	-69.863
423	25058.000	-69.875
423	25059.000	-69.887
423	25060.000	-69.898
423	25061.000	-69.907
423	25062.000	-69.916
423	25063.000	-69.924
423	25064.000	-69.931
423	25065.000	-69.938
423	25066.000	-69.944
423	25067.000	-69.949
423	25068.000	-69.954
423	25069.000	-69.958
423	25070.000	-69.962
423	25071.000	-69.966
423	25072.000	-69.969
423	25073.000	-69.972
423	25074.000	-69.975
423	25075.000	-69.977
423	25076.000	-69.979
423	25077.000	-69.981
423	25078.000	-69.983
423	25079.000	-69.985
423	25080.000	-69.986
423	25081.000	-69.987
423	25082.000	-69.989
423	25083.000	-69.990
423	25084.000	-69.991
423	25085.000	-69.992
423	25086.000	-69.992
423	25087.000	-69.993
423	25088.000	-69.994
423	25089.000	-69.994
423	25090.000	-69.995
423	25091.000	-69.995
423	25092.000	-69.996
423	25093.000	-69.996
423	25094.000	-69.997
423	25095.000	-69.997
423	25096.000	-69.997
423	25097.000	-69.997
423	25098.000	-69.998
423	25099.000	-69.998
423	25100.000	-69.998
423	25101.000	-69.998
423	25102.000	-69.998
423	25103.000	-69.983
423	25104.000	-69.920
423	25105.000	-69.853
423	25106.000	-69.799
423	25107.000	-69.764
423	25108.000	-69.745
423	25109.000	-69.739
423	25110.000	-69.743
423	25111.000	-69.753
423	25112.000	-69.766
423	25113.000	-69.782
423	25114.000	-69.798
423	25115.000	-69.814
423	25116.000	-69.830
423	25117.000	-69.845
423	25118.000	-69.859
423	25119.000	-69.872
423	25120.000	-69.884
423	25121.000	-69.895
423	25122.000	-69.904
423	25123.000	-69.913
423	25124.000	-69.922
423	25125.000	-69.929
423	25126.000	-69.936
423	25127.000	-69.942
423	25128.000	-69.947
423	25129.000	-69.952
423	25130.000	-69.957
423	25131.000	-69.961
423	25132.000	-69.965
423	25133.000	-69.968
423	25134.000	-69.971
423	25135.000	-69.974
423	25136.000	-69.976
423	25137.000	-69.979
423	25138.000	-69.981
423	25139.000	-69.982
423	25140.000	-69.984
423	25141.000	-69.986
423	25142.000	-69.987
423	25143.000	-69.988
423	25144.000	-69.989
423	25145.000	-69.990
423	25146.000	-69.991
423	25147.000	-69.992
423	25148.000	-69.993
423	25149.000	-69.994
423	25150.000	-69.994
423	25151.000	-69.995
423	25152.000	-69.995
423	25153.000	-69.996
423	25154.000	-69.996
423	25155.000	-69.996
423	25156.000	-69.997
423	25157.000	-69.997
423	25158.000	-69.997
423	25159.000	-69.998
