# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
424	24347.000	-69.989
424	24348.000	-69.990
424	24349.000	-69.991
424	24350.000	-69.992
424	24351.000	-69.993
424	24352.000	-69.993
424	24353.000	-69.994
424	24354.000	-69.995
424	24355.000	-69.995
424	24356.000	-69.996
424	24357.000	-69.996
424	24358.000	-69.996
424	24359.000	-69.997
424	24360.000	-69.997
424	24361.000	-69.997
424	24362.000	-69.998
424	24363.000	-69.998
424	24364.000	-69.998
424	24365.000	-69.998
424	24366.000	-69.998
424	24367.000	-69.997
424	24368.000	-69.948
424	24369.000	-69.879
424	24370.000	-69.818
424	24371.000	-69.776
424	24372.000	-69.751
424	24373.000	-69.740
424	24374.000	-69.741
424	24375.000	-69.748
424	24376.000	-69.761
424	24377.000	-69.775
424	24378.000	-69.792
424	24379.000	-69.808
424	24380.000	-69.824
424	24381.000	-69.839
424	24382.000	-69.853
424	24383.000	-69.867
424	24384.000	-69.879
424	24385.000	-69.890
424	24386.000	-69.901
424	24387.000	-69.910
424	24388.000	-69.918
424	24389.000	-69.926
424	24390.000	-69.933
424	24391.000	-69.939
424	24392.000	-69.945
424	24393.000	-69.950
424	24394.000	-69.955
424	24395.000	-69.959
424	24396.000	-69.963
424	24397.000	-69.967
424	24398.000	-69.970
424	24399.000	-69.973
424	24400.000	-69.975
424	24401.000	-69.978
424	24402.000	-69.980
424	24403.000	-69.982
424	24404.000	-69.983
424	24405.000	-69.985
424	24406.000	-69.986
424	24407.000	-69.988
424	24408.000	-69.989
424	24409.000	-69.990
424	24410.000	-69.991
424	24411.000	-69.992
424	24412.000	-69.993
424	24413.000	-69.993
424	24414.000	-69.994
424	24415.000	-69.995
424	24416.000	-69.995
424	24417.000	-69.996
424	24418.000	-69.996
424	24419.000	-69.996
424	24420.000	-69.997
424	24421.000	-69.997
424	24422.000	-69.997
424	24423.000	-69.998
424	24424.000	-69.998
424	24425.000	-69.998
424	24426.000	-69.998
424	24427.000	-69.998
424	24428.000	-69.999
424	24429.000	-69.967
424	24430.000	-69.899
424	24431.000	-69.835
424	24432.000	-69.786
424	24433.000	-69.756
424	24434.000	-69.742
424	24435.000	-69.740
