# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
425	24639.000	-69.954
425	24640.000	-69.959
425	24641.000	-69.963
425	24642.000	-69.966
425	24643.000	-69.969
425	24644.000	-69.972
425	24645.000	-69.975
425	24646.000	-69.977
425	24647.000	-69.979
425	24648.000	-69.981
425	24649.000	-69.983
425	24650.000	-69.985
425	24651.000	-69.986
425	24652.000	-69.988
425	24653.000	-69.989
425	24654.000	-69.990
425	24655.000	-69.991
425	24656.000	-69.992
425	24657.000	-69.992
425	24658.000	-69.993
425	24659.000	-69.994
425	24660.000	-69.994
425	24661.000	-69.995
425	24662.000	-69.995
425	24663.000	-69.996
425	24664.000	-69.996
425	24665.000	-69.997
425	24666.000	-69.997
425	24667.000	-69.997
425	24668.000	-69.997
425	24669.000	-69.998
425	24670.000	-69.998
425	24671.000	-69.998
425	24672.000	-69.998
425	24673.000	-69.998
425	24674.000	-69.978
425	24675.000	-69.913
425	24676.000	-69.847
425	24677.000	-69.795
425	24678.000	-69.761
425	24679.000	-69.744
425	24680.000	-69.739
425	24681.000	-69.744
425	24682.000	-69.754
425	24683.000	-69.768
425	24684.000	-69.783
425	24685.000	-69.800
425	24686.000	-69.816
425	24687.000	-69.832
425	24688.000	-69.846
425	24689.000	-69.860
425	24690.000	-69.873
425	24691.000	-69.885
425	24692.000	-69.896
425	24693.000	-69.905
425	24694.000	-69.914
425	24695.000	-69.922
425	24696.000	-69.930
425	24697.000	-69.936
425	24698.000	-69.942
425	24699.000	-69.948
425	24700.000	-69.953
425	24701.000	-69.957
425	24702.000	-69.961
425	24703.000	-69.965
425	24704.000	-69.968
425	24705.000	-69.971
425	24706.000	-69.974
425	24707.000	-69.977
425	24708.000	-69.979
425	24709.000	-69.981
425	24710.000	-69.983
425	24711.000	-69.984
425	24712.000	-69.986
425	24713.000	-69.987
425	24714.000	-69.988
425	24715.000	-69.989
425	24716.000	-69.990
425	24717.000	-69.991
425	24718.000	-69.992
425	24719.000	-69.993
425	24720.000	-69.994
425	24721.000	-69.994
425	24722.000	-69.995
425	24723.000	-69.995
425	24724.000	-69.996
425	24725.000	-69.996
425	24726.000	-69.996
425	24727.000	-69.997
425	24728.000	-69.997
425	24729.000	-69.997
425	24730.000	-69.998
425	24731.000	-69.998
425	24732.000	-69.998
425	24733.000	-69.998
425	24734.000	-69.998
425	24735.000	-69.991
425	24736.000	-69.934
425	24737.000	-69.865
425	24738.000	-69.808
425	24739.000	-69.769
425	24740.000	-69.747
425	24741.000	-69.740
425	24742.000	-69.742
425	24743.000	-69.750
425	24744.000	-69.763
425	24745.000	-69.779
425	24746.000	-69.795
425	24747.000	-69.811
425	24748.000	-69.827
425	24749.000	-69.842
425	24750.000	-69.856
425	24751.000	-69.869
425	24752.000	-69.881
425	24753.000	-69.892
425	24754.000	-69.902
425	24755.000	-69.912
425	24756.000	-69.920
425	24757.000	-69.928
425	24758.000	-69.934
425	24759.000	-69.941
425	24760.000	-69.946
425	24761.000	-69.951
425	24762.000	-69.956
425	24763.000	-69.960
425	24764.000	-69.964
425	24765.000	-69.967
425	24766.000	-69.971
425	24767.000	-69.973
425	24768.000	-69.976
425	24769.000	-69.978
425	24770.000	-69.980
425	24771.000	-69.982
425	24772.000	-69.984
425	24773.000	-69.985
425	24774.000	-69.987
425	24775.000	-69.988
425	24776.000	-69.989
425	24777.000	-69.990
425	24778.000	-69.991
425	24779.000	-69.992
425	24780.000	-69.993
425	24781.000	-69.993
425	24782.000	-69.994
425	24783.000	-69.995
425	24784.000	-69.995
425	24785.000	-69.996
425	24786.000	-69.996
425	24787.000	-69.996
425	24788.000	-69.997
425	24789.000	-69.997
425	24790.000	-69.997
425	24791.000	-69.998
425	24792.000	-69.998
425	24793.000	-69.998
425	24794.000	-69.998
425	24795.000	-69.998
425	24796.000	-69.998
425	24797.000	-69.954
425	24798.000	-69.886
425	24799.000	-69.824
425	24800.000	-69.779
425	24801.000	-69.752
425	24802.000	-69.741
425	24803.000	-69.740
425	24804.000	-69.747
425	24805.000	-69.759
425	24806.000	-69.774
425	24807.000	-69.790
425	24808.000	-69.806
425	24809.000	-69.822
425	24810.000	-69.838
425	24811.000	-69.852
425	24812.000	-69.865
425	24813.000	-69.878
425	24814.000	-69.889
425	24815.000	-69.900
425	24816.000	-69.909
425	24817.000	-69.918
425	24818.000	-69.925
425	24819.000	-69.932
425	24820.000	-69.939
425	24821.000	-69.945
425	24822.000	-69.950
425	24823.000	-69.955
425	24824.000	-69.959
425	24825.000	-69.963
425	24826.000	-69.966
425	24827.000	-69.970
425	24828.000	-69.973
425	24829.000	-69.975
425	24830.000	-69.977
425	24831.000	-69.980
425	24832.000	-69.982
425	24833.000	-69.983
425	24834.000	-69.985
425	24835.000	-69.986
425	24836.000	-69.988
425	24837.000	-69.989
425	24838.000	-69.990
425	24839.000	-69.991
425	24840.000	-69.992
425	24841.000	-69.993
425	24842.000	-69.993
425	24843.000	-69.994
425	24844.000	-69.994
425	24845.000	-69.995
425	24846.000	-69.995
425	24847.000	-69.996
425	24848.000	-69.996
425	24849.000	-69.997
425	24850.000	-69.997
425	24851.000	-69.997
425	24852.000	-69.998
425	24853.000	-69.998
425	24854.000	-69.998
425	24855.000	-69.998
425	24856.000	-69.998
425	24857.000	-69.998
425	24858.000	-69.973
425	24859.000	-69.906
425	24860.000	-69.841
425	24861.000	-69.790
425	24862.000	-69.759
425	24863.000	-69.743
425	24864.000	-69.739
425	24865.000	-69.744
425	24866.000	-69.755
425	24867.000	-69.769
425	24868.000	-69.785
425	24869.000	-69.801
425	24870.000	-69.818
425	24871.000	-69.833
425	24872.000	-69.848
425	24873.000	-69.862
425	24874.000	-69.874
425	24875.000	-69.886
425	24876.000	-69.897
425	24877.000	-69.906
425	24878.000	-69.915
425	24879.000	-69.923
425	24880.000	-69.930
425	24881.000	-69.937
425	24882.000	-69.943
425	24883.000	-69.948
425	24884.000	-69.953
425	24885.000	-69.958
425	24886.000	-69.962
425	24887.000	-69.965
425	24888.000	-69.969
425	24889.000	-69.972
425	24890.000	-69.974
425	24891.000	-69.977
425	24892.000	-69.979
425	24893.000	-69.981
425	24894.000	-69.983
425	24895.000	-69.984
425	24896.000	-69.986
425	24897.000	-69.987
425	24898.000	-69.988
425	24899.000	-69.990
425	24900.000	-69.991
425	24901.000	-69.991
425	24902.000	-69.992
425	24903.000	-69.993
425	24904.000	-69.994
425	24905.000	-69.994
425	24906.000	-69.995
425	24907.000	-69.995
425	24908.000	-69.996
425	24909.000	-69.996
425	24910.000	-69.997
425	24911.000	-69.997
425	24912.000	-69.997
425	24913.000	-69.997
425	24914.000	-69.998
425	24915.000	-69.998
425	24916.000	-69.998
425	24917.000	-69.998
425	24918.000	-69.998
425	24919.000	-69.987
425	24920.000	-69.927
425	24921.000	-69.859
425	24922.000	-69.803
425	24923.000	-69.766
425	24924.000	-69.746
425	24925.000	-69.739
425	24926.000	-69.742
425	24927.000	-69.752
425	24928.000	-69.765
425	24929.000	-69.780
425	24930.000	-69.796
425	24931.000	-69.813
425	24932.000	-69.829
425	24933.000	-69.844
425	24934.000	-69.858
425	24935.000	-69.871
425	24936.000	-69.883
425	24937.000	-69.893
425	24938.000	-69.903
425	24939.000	-69.913
425	24940.000	-69.921
425	24941.000	-69.928
425	24942.000	-69.935
425	24943.000	-69.941
425	24944.000	-69.947
425	24945.000	-69.952
425	24946.000	-69.956
425	24947.000	-69.961
425	24948.000	-69.964
425	24949.000	-69.968
425	24950.000	-69.971
425	24951.000	-69.974
425	24952.000	-69.976
425	24953.000	-69.978
425	24954.000	-69.980
425	24955.000	-69.982
425	24956.000	-69.984
425	24957.000	-69.986
425	24958.000	-69.987
425	24959.000	-69.988
425	24960.000	-69.989
425	24961.000	-69.990
425	24962.000	-69.991
425	24963.000	-69.992
425	24964.000	-69.993
425	24965.000	-69.993
425	24966.000	-69.994
425	24967.000	-69.995
425	24968.000	-69.995
425	24969.000	-69.996
425	24970.000	-69.996
425	24971.000	-69.996
425	24972.000	-69.997
425	24973.000	-69.997
425	24974.000	-69.997
425	24975.000	-69.998
425	24976.000	-69.998
425	24977.000	-69.998
425	24978.000	-69.998
425	24979.000	-69.998
425	24980.000	-69.997
425	24981.000	-69.948
425	24982.000	-69.879
425	24983.000	-69.818
425	24984.000	-69.776
425	24985.000	-69.751
425	24986.000	-69.740
425	24987.000	-69.741
425	24988.000	-69.748
425	24989.000	-69.761
425	24990.000	-69.775
425	24991.000	-69.792
425	24992.000	-69.808
425	24993.000	-69.824
425	24994.000	-69.839
425	24995.000	-69.853
425	24996.000	-69.867
425	24997.000	-69.879
425	24998.000	-69.890
425	24999.000	-69.901
425	25000.000	-69.910
425	25001.000	-69.918
425	25002.000	-69.926
425	25003.000	-69.933
425	25004.000	-69.939
425	25005.000	-69.945
425	25006.000	-69.950
425	25007.000	-69.955
425	25008.000	-69.959
425	25009.000	-69.963
425	25010.000	-69.967
425	25011.000	-69.970
425	25012.000	-69.973
425	25013.000	-69.975
425	25014.000	-69.978
425	25015.000	-69.980
425	25016.000	-69.982
425	25017.000	-69.983
425	25018.000	-69.985
425	25019.000	-69.986
425	25020.000	-69.988
425	25021.000	-69.989
425	25022.000	-69.990
425	25023.000	-69.991
425	25024.000	-69.992
425	25025.000	-69.993
425	25026.000	-69.993
425	25027.000	-69.994
425	25028.000	-69.995
425	25029.000	-69.995
425	25030.000	-69.996
425	25031.000	-69.996
425	25032.000	-69.996
425	25033.000	-69.997
425	25034.000	-69.997
425	25035.000	-69.997
425	25036.000	-69.998
425	25037.000	-69.998
425	25038.000	-69.998
425	25039.000	-69.998
425	25040.000	-69.998
425	25041.000	-69.999
425	25042.000	-69.967
425	25043.000	-69.899
425	25044.000	-69.835
425	25045.000	-69.786
425	25046.000	-69.756
425	25047.000	-69.742
425	25048.000	-69.740
425	25049.000	-69.745
425	25050.000	-69.757
425	25051.000	-69.771
425	25052.000	-69.787
425	25053.000	-69.803
425	25054.000	-69.819
425	25055.000	-69.835
425	25056.000	-69.849
425	25057.000	-69.863
425	25058.000	-69.875
425	25059.000	-69.887
425	25060.000	-69.898
425	25061.000	-69.907
425	25062.000	-69.916
425	25063.000	-69.924
425	25064.000	-69.931
425	25065.000	-69.938
425	25066.000	-69.944
425	25067.000	-69.949
425	25068.000	-69.954
425	25069.000	-69.958
425	25070.000	-69.962
425	25071.000	-69.966
425	25072.000	-69.969
425	25073.000	-69.972
425	25074.000	-69.975
425	25075.000	-69.977
425	25076.000	-69.979
425	25077.000	-69.981
425	25078.000	-69.983
425	25079.000	-69.985
425	25080.000	-69.986
425	25081.000	-69.987
425	25082.000	-69.989
425	25083.000	-69.990
425	25084.000	-69.991
425	25085.000	-69.992
425	25086.000	-69.992
425	25087.000	-69.993
425	25088.000	-69.994
425	25089.000	-69.994
425	25090.000	-69.995
425	25091.000	-69.995
425	25092.000	-69.996
425	25093.000	-69.996
425	25094.000	-69.997
425	25095.000	-69.997
425	25096.000	-69.997
425	25097.000	-69.997
425	25098.000	-69.998
425	25099.000	-69.998
425	25100.000	-69.998
425	25101.000	-69.998
425	25102.000	-69.998
425	25103.000	-69.983
425	25104.000	-69.920
425	25105.000	-69.853
425	25106.000	-69.799
425	25107.000	-69.764
425	25108.000	-69.745
425	25109.000	-69.739
425	25110.000	-69.743
425	25111.000	-69.753
425	25112.000	-69.766
425	25113.000	-69.782
425	25114.000	-69.798
425	25115.000	-69.814
425	25116.000	-69.830
425	25117.000	-69.845
425	25118.000	-69.859
425	25119.000	-69.872
425	25120.000	-69.884
425	25121.000	-69.895
425	25122.000	-69.904
425	25123.000	-69.913
425	25124.000	-69.922
425	25125.000	-69.929
425	25126.000	-69.936
425	25127.000	-69.942
425	25128.000	-69.947
425	25129.000	-69.952
425	25130.000	-69.957
425	25131.000	-69.961
425	25132.000	-69.965
425	25133.000	-69.968
425	25134.000	-69.971
425	25135.000	-69.974
425	25136.000	-69.976
425	25137.000	-69.979
425	25138.000	-69.981
425	25139.000	-69.982
425	25140.000	-69.984
425	25141.000	-69.986
425	25142.000	-69.987
425	25143.000	-69.988
425	25144.000	-69.989
425	25145.000	-69.990
425	25146.000	-69.991
425	25147.000	-69.992
425	25148.000	-69.993
425	25149.000	-69.994
425	25150.000	-69.994
425	25151.000	-69.995
425	25152.000	-69.995
425	25153.000	-69.996
425	25154.000	-69.996
425	25155.000	-69.996
425	25156.000	-69.997
425	25157.000	-69.997
425	25158.000	-69.997
425	25159.000	-69.998
