# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
431	24122.000	-69.991
431	24123.000	-69.934
431	24124.000	-69.865
431	24125.000	-69.808
431	24126.000	-69.769
431	24127.000	-69.747
431	24128.000	-69.740
431	24129.000	-69.742
431	24130.000	-69.750
431	24131.000	-69.763
431	24132.000	-69.779
431	24133.000	-69.795
431	24134.000	-69.811
431	24135.000	-69.827
431	24136.000	-69.842
431	24137.000	-69.856
431	24138.000	-69.869
431	24139.000	-69.881
431	24140.000	-69.892
431	24141.000	-69.902
431	24142.000	-69.912
431	24143.000	-69.920
431	24144.000	-69.928
431	24145.000	-69.934
431	24146.000	-69.941
431	24147.000	-69.946
431	24148.000	-69.951
431	24149.000	-69.956
431	24150.000	-69.960
431	24151.000	-69.964
431	24152.000	-69.967
431	24153.000	-69.971
431	24154.000	-69.973
431	24155.000	-69.976
431	24156.000	-69.978
431	24157.000	-69.980
431	24158.000	-69.982
431	24159.000	-69.984
431	24160.000	-69.985
431	24161.000	-69.987
431	24162.000	-69.988
431	24163.000	-69.989
431	24164.000	-69.990
431	24165.000	-69.991
431	24166.000	-69.992
431	24167.000	-69.993
431	24168.000	-69.993
431	24169.000	-69.994
431	24170.000	-69.995
431	24171.000	-69.995
431	24172.000	-69.996
431	24173.000	-69.996
431	24174.000	-69.996
431	24175.000	-69.997
431	24176.000	-69.997
431	24177.000	-69.997
431	24178.000	-69.998
431	24179.000	-69.998
431	24180.000	-69.998
431	24181.000	-69.998
431	24182.000	-69.998
431	24183.000	-69.998
431	24184.000	-69.954
431	24185.000	-69.886
431	24186.000	-69.824
431	24187.000	-69.779
431	24188.000	-69.752
431	24189.000	-69.741
431	24190.000	-69.740
431	24191.000	-69.747
431	24192.000	-69.759
431	24193.000	-69.774
431	24194.000	-69.790
431	24195.000	-69.806
431	24196.000	-69.822
431	24197.000	-69.838
431	24198.000	-69.852
431	24199.000	-69.865
431	24200.000	-69.878
431	24201.000	-69.889
431	24202.000	-69.900
431	24203.000	-69.909
431	24204.000	-69.918
431	24205.000	-69.925
431	24206.000	-69.932
431	24207.000	-69.939
431	24208.000	-69.945
431	24209.000	-69.950
431	24210.000	-69.955
431	24211.000	-69.959
431	24212.000	-69.963
431	24213.000	-69.966
431	24214.000	-69.970
431	24215.000	-69.973
431	24216.000	-69.975
431	24217.000	-69.977
431	24218.000	-69.980
431	24219.000	-69.982
431	24220.000	-69.983
431	24221.000	-69.985
431	24222.000	-69.986
431	24223.000	-69.988
431	24224.000	-69.989
431	24225.000	-69.990
431	24226.000	-69.991
431	24227.000	-69.992
431	24228.000	-69.993
431	24229.000	-69.993
431	24230.000	-69.994
431	24231.000	-69.994
431	24232.000	-69.995
431	24233.000	-69.995
431	24234.000	-69.996
431	24235.000	-69.996
431	24236.000	-69.997
431	24237.000	-69.997
431	24238.000	-69.997
431	24239.000	-69.998
431	24240.000	-69.998
431	24241.000	-69.998
431	24242.000	-69.998
431	24243.000	-69.998
431	24244.000	-69.998
431	24245.000	-69.973
431	24246.000	-69.906
431	24247.000	-69.841
431	24248.000	-69.790
431	24249.000	-69.759
431	24250.000	-69.743
431	24251.000	-69.739
431	24252.000	-69.744
431	24253.000	-69.755
431	24254.000	-69.769
431	24255.000	-69.785
431	24256.000	-69.801
431	24257.000	-69.818
431	24258.000	-69.833
431	24259.000	-69.848
431	24260.000	-69.862
431	24261.000	-69.874
431	24262.000	-69.886
431	24263.000	-69.897
431	24264.000	-69.906
431	24265.000	-69.915
431	24266.000	-69.923
431	24267.000	-69.930
431	24268.000	-69.937
431	24269.000	-69.943
431	24270.000	-69.948
431	24271.000	-69.953
431	24272.000	-69.958
431	24273.000	-69.962
431	24274.000	-69.965
431	24275.000	-69.969
431	24276.000	-69.972
431	24277.000	-69.974
431	24278.000	-69.977
431	24279.000	-69.979
431	24280.000	-69.981
431	24281.000	-69.983
431	24282.000	-69.984
431	24283.000	-69.986
431	24284.000	-69.987
431	24285.000	-69.988
431	24286.000	-69.990
431	24287.000	-69.991
431	24288.000	-69.991
431	24289.000	-69.992
431	24290.000	-69.993
431	24291.000	-69.994
431	24292.000	-69.994
431	24293.000	-69.995
431	24294.000	-69.995
431	24295.000	-69.996
431	24296.000	-69.996
431	24297.000	-69.997
431	24298.000	-69.997
431	24299.000	-69.997
431	24300.000	-69.997
431	24301.000	-69.998
431	24302.000	-69.998
431	24303.000	-69.998
431	24304.000	-69.998
431	24305.000	-69.998
431	24306.000	-69.987
431	24307.000	-69.927
431	24308.000	-69.859
431	24309.000	-69.803
431	24310.000	-69.766
431	24311.000	-69.746
431	24312.000	-69.739
431	24313.000	-69.742
431	24314.000	-69.752
431	24315.000	-69.765
431	24316.000	-69.780
431	24317.000	-69.796
431	24318.000	-69.813
431	24319.000	-69.829
431	24320.000	-69.844
431	24321.000	-69.858
431	24322.000	-69.871
431	24323.000	-69.883
431	24324.000	-69.893
431	24325.000	-69.903
431	24326.000	-69.913
431	24327.000	-69.921
431	24328.000	-69.928
431	24329.000	-69.935
431	24330.000	-69.941
431	24331.000	-69.947
431	24332.000	-69.952
431	24333.000	-69.956
431	24334.000	-69.961
431	24335.000	-69.964
431	24336.000	-69.968
431	24337.000	-69.971
431	24338.000	-69.974
431	24339.000	-69.976
431	24340.000	-69.978
431	24341.000	-69.980
431	24342.000	-69.982
431	24343.000	-69.984
431	24344.000	-69.986
431	24345.000	-69.987
431	24346.000	-69.988
431	24347.000	-69.989
431	24348.000	-69.990
431	24349.000	-69.991
431	24350.000	-69.992
431	24351.000	-69.993
431	24352.000	-69.993
431	24353.000	-69.994
431	24354.000	-69.995
431	24355.000	-69.995
431	24356.000	-69.996
431	24357.000	-69.996
431	24358.000	-69.996
431	24359.000	-69.997
431	24360.000	-69.997
431	24361.000	-69.997
431	24362.000	-69.998
431	24363.000	-69.998
431	24364.000	-69.998
431	24365.000	-69.998
431	24366.000	-69.998
431	24367.000	-69.997
431	24368.000	-69.948
431	24369.000	-69.879
431	24370.000	-69.818
431	24371.000	-69.776
431	24372.000	-69.751
431	24373.000	-69.740
431	24374.000	-69.741
431	24375.000	-69.748
431	24376.000	-69.761
431	24377.000	-69.775
431	24378.000	-69.792
431	24379.000	-69.808
431	24380.000	-69.824
431	24381.000	-69.839
431	24382.000	-69.853
431	24383.000	-69.867
431	24384.000	-69.879
431	24385.000	-69.890
431	24386.000	-69.901
431	24387.000	-69.910
431	24388.000	-69.918
431	24389.000	-69.926
431	24390.000	-69.933
431	24391.000	-69.939
431	24392.000	-69.945
431	24393.000	-69.950
431	24394.000	-69.955
431	24395.000	-69.959
431	24396.000	-69.963
431	24397.000	-69.967
431	24398.000	-69.970
431	24399.000	-69.973
431	24400.000	-69.975
431	24401.000	-69.978
431	24402.000	-69.980
431	24403.000	-69.982
431	24404.000	-69.983
431	24405.000	-69.985
431	24406.000	-69.986
431	24407.000	-69.988
431	24408.000	-69.989
431	24409.000	-69.990
431	24410.000	-69.991
431	24411.000	-69.992
431	24412.000	-69.993
431	24413.000	-69.993
431	24414.000	-69.994
431	24415.000	-69.995
431	24416.000	-69.995
431	24417.000	-69.996
431	24418.000	-69.996
431	24419.000	-69.996
431	24420.000	-69.997
431	24421.000	-69.997
431	24422.000	-69.997
431	24423.000	-69.998
431	24424.000	-69.998
431	24425.000	-69.998
431	24426.000	-69.998
431	24427.000	-69.998
431	24428.000	-69.999
431	24429.000	-69.967
431	24430.000	-69.899
431	24431.000	-69.835
431	24432.000	-69.786
431	24433.000	-69.756
431	24434.000	-69.742
431	24435.000	-69.740
431	24436.000	-69.745
431	24437.000	-69.757
431	24438.000	-69.771
431	24439.000	-69.787
431	24440.000	-69.803
431	24441.000	-69.819
431	24442.000	-69.835
431	24443.000	-69.849
431	24444.000	-69.863
431	24445.000	-69.875
431	24446.000	-69.887
431	24447.000	-69.898
431	24448.000	-69.907
431	24449.000	-69.916
431	24450.000	-69.924
431	24451.000	-69.931
431	24452.000	-69.938
431	24453.000	-69.944
431	24454.000	-69.949
431	24455.000	-69.954
431	24456.000	-69.958
431	24457.000	-69.962
431	24458.000	-69.966
431	24459.000	-69.969
431	24460.000	-69.972
431	24461.000	-69.975
431	24462.000	-69.977
431	24463.000	-69.979
431	24464.000	-69.981
431	24465.000	-69.983
431	24466.000	-69.985
431	24467.000	-69.986
431	24468.000	-69.987
431	24469.000	-69.989
431	24470.000	-69.990
431	24471.000	-69.991
431	24472.000	-69.992
431	24473.000	-69.992
431	24474.000	-69.993
431	24475.000	-69.994
431	24476.000	-69.994
431	24477.000	-69.995
431	24478.000	-69.995
431	24479.000	-69.996
431	24480.000	-69.996
431	24481.000	-69.997
431	24482.000	-69.997
431	24483.000	-69.997
431	24484.000	-69.997
431	24485.000	-69.998
431	24486.000	-69.998
431	24487.000	-69.998
431	24488.000	-69.998
431	24489.000	-69.998
431	24490.000	-69.983
431	24491.000	-69.920
431	24492.000	-69.853
431	24493.000	-69.799
431	24494.000	-69.764
431	24495.000	-69.745
431	24496.000	-69.739
431	24497.000	-69.743
431	24498.000	-69.753
431	24499.000	-69.766
431	24500.000	-69.782
431	24501.000	-69.798
431	24502.000	-69.814
431	24503.000	-69.830
431	24504.000	-69.845
431	24505.000	-69.859
431	24506.000	-69.872
431	24507.000	-69.884
431	24508.000	-69.895
431	24509.000	-69.904
431	24510.000	-69.913
431	24511.000	-69.922
431	24512.000	-69.929
431	24513.000	-69.936
431	24514.000	-69.942
431	24515.000	-69.947
431	24516.000	-69.952
431	24517.000	-69.957
431	24518.000	-69.961
431	24519.000	-69.965
431	24520.000	-69.968
431	24521.000	-69.971
431	24522.000	-69.974
431	24523.000	-69.976
431	24524.000	-69.979
431	24525.000	-69.981
431	24526.000	-69.982
431	24527.000	-69.984
431	24528.000	-69.986
431	24529.000	-69.987
431	24530.000	-69.988
431	24531.000	-69.989
431	24532.000	-69.990
431	24533.000	-69.991
431	24534.000	-69.992
431	24535.000	-69.993
431	24536.000	-69.994
431	24537.000	-69.994
431	24538.000	-69.995
431	24539.000	-69.995
431	24540.000	-69.996
431	24541.000	-69.996
431	24542.000	-69.996
431	24543.000	-69.997
431	24544.000	-69.997
431	24545.000	-69.997
431	24546.000	-69.998
431	24547.000	-69.998
431	24548.000	-69.998
431	24549.000	-69.998
431	24550.000	-69.998
431	24551.000	-69.994
431	24552.000	-69.941
431	24553.000	-69.872
431	24554.000	-69.813
431	24555.000	-69.772
431	24556.000	-69.749
431	24557.000	-69.740
431	24558.000	-69.741
431	24559.000	-69.749
431	24560.000	-69.762
431	24561.000	-69.777
431	24562.000	-69.793
431	24563.000	-69.810
431	24564.000	-69.825
431	24565.000	-69.841
431	24566.000	-69.855
431	24567.000	-69.868
431	24568.000	-69.880
431	24569.000	-69.891
431	24570.000	-69.902
431	24571.000	-69.911
431	24572.000	-69.919
431	24573.000	-69.927
431	24574.000	-69.934
431	24575.000	-69.940
431	24576.000	-69.946
431	24577.000	-69.951
431	24578.000	-69.956
431	24579.000	-69.960
431	24580.000	-69.964
431	24581.000	-69.967
431	24582.000	-69.970
431	24583.000	-69.973
431	24584.000	-69.976
431	24585.000	-69.978
431	24586.000	-69.980
431	24587.000	-69.982
431	24588.000	-69.984
431	24589.000	-69.985
431	24590.000	-69.987
431	24591.000	-69.988
431	24592.000	-69.989
431	24593.000	-69.990
431	24594.000	-69.991
431	24595.000	-69.992
431	24596.000	-69.993
431	24597.000	-69.993
431	24598.000	-69.994
431	24599.000	-69.995
431	24600.000	-69.995
431	24601.000	-69.996
431	24602.000	-69.996
431	24603.000	-69.996
431	24604.000	-69.997
431	24605.000	-69.997
431	24606.000	-69.997
431	24607.000	-69.998
431	24608.000	-69.998
431	24609.000	-69.998
431	24610.000	-69.998
431	24611.000	-69.998
431	24612.000	-69.999
431	24613.000	-69.961
431	24614.000	-69.892
431	24615.000	-69.829
431	24616.000	-69.783
431	24617.000	-69.754
431	24618.000	-69.741
431	24619.000	-69.740
431	24620.000	-69.746
431	24621.000	-69.758
431	24622.000	-69.772
431	24623.000	-69.788
431	24624.000	-69.805
431	24625.000	-69.821
431	24626.000	-69.836
431	24627.000	-69.851
431	24628.000	-69.864
431	24629.000	-69.877
431	24630.000	-69.888
431	24631.000	-69.899
431	24632.000	-69.908
431	24633.000	-69.917
431	24634.000	-69.925
431	24635.000	-69.932
431	24636.000	-69.938
431	24637.000	-69.944
431	24638.000	-69.949
431	24639.000	-69.954
431	24640.000	-69.959
431	24641.000	-69.963
431	24642.000	-69.966
431	24643.000	-69.969
431	24644.000	-69.972
431	24645.000	-69.975
431	24646.000	-69.977
431	24647.000	-69.979
431	24648.000	-69.981
431	24649.000	-69.983
431	24650.000	-69.985
431	24651.000	-69.986
431	24652.000	-69.988
431	24653.000	-69.989
431	24654.000	-69.990
431	24655.000	-69.991
431	24656.000	-69.992
431	24657.000	-69.992
431	24658.000	-69.993
431	24659.000	-69.994
431	24660.000	-69.994
431	24661.000	-69.995
431	24662.000	-69.995
431	24663.000	-69.996
431	24664.000	-69.996
431	24665.000	-69.997
431	24666.000	-69.997
431	24667.000	-69.997
431	24668.000	-69.997
431	24669.000	-69.998
431	24670.000	-69.998
431	24671.000	-69.998
431	24672.000	-69.998
431	24673.000	-69.998
431	24674.000	-69.978
431	24675.000	-69.913
431	24676.000	-69.847
431	24677.000	-69.795
431	24678.000	-69.761
431	24679.000	-69.744
431	24680.000	-69.739
431	24681.000	-69.744
431	24682.000	-69.754
431	24683.000	-69.768
431	24684.000	-69.783
431	24685.000	-69.800
431	24686.000	-69.816
431	24687.000	-69.832
431	24688.000	-69.846
431	24689.000	-69.860
431	24690.000	-69.873
431	24691.000	-69.885
431	24692.000	-69.896
431	24693.000	-69.905
431	24694.000	-69.914
431	24695.000	-69.922
431	24696.000	-69.930
431	24697.000	-69.936
431	24698.000	-69.942
431	24699.000	-69.948
431	24700.000	-69.953
431	24701.000	-69.957
431	24702.000	-69.961
431	24703.000	-69.965
431	24704.000	-69.968
431	24705.000	-69.971
431	24706.000	-69.974
431	24707.000	-69.977
431	24708.000	-69.979
431	24709.000	-69.981
431	24710.000	-69.983
431	24711.000	-69.984
431	24712.000	-69.986
431	24713.000	-69.987
431	24714.000	-69.988
431	24715.000	-69.989
431	24716.000	-69.990
431	24717.000	-69.991
431	24718.000	-69.992
431	24719.000	-69.993
431	24720.000	-69.994
431	24721.000	-69.994
431	24722.000	-69.995
431	24723.000	-69.995
431	24724.000	-69.996
431	24725.000	-69.996
431	24726.000	-69.996
431	24727.000	-69.997
431	24728.000	-69.997
431	24729.000	-69.997
431	24730.000	-69.998
431	24731.000	-69.998
431	24732.000	-69.998
431	24733.000	-69.998
431	24734.000	-69.998
431	24735.000	-69.991
431	24736.000	-69.934
431	24737.000	-69.865
431	24738.000	-69.808
431	24739.000	-69.769
431	24740.000	-69.747
431	24741.000	-69.740
431	24742.000	-69.742
431	24743.000	-69.750
431	24744.000	-69.763
431	24745.000	-69.779
431	24746.000	-69.795
431	24747.000	-69.811
431	24748.000	-69.827
431	24749.000	-69.842
431	24750.000	-69.856
431	24751.000	-69.869
431	24752.000	-69.881
431	24753.000	-69.892
431	24754.000	-69.902
431	24755.000	-69.912
431	24756.000	-69.920
431	24757.000	-69.928
431	24758.000	-69.934
431	24759.000	-69.941
431	24760.000	-69.946
431	24761.000	-69.951
431	24762.000	-69.956
431	24763.000	-69.960
431	24764.000	-69.964
431	24765.000	-69.967
431	24766.000	-69.971
431	24767.000	-69.973
431	24768.000	-69.976
431	24769.000	-69.978
431	24770.000	-69.980
431	24771.000	-69.982
431	24772.000	-69.984
431	24773.000	-69.985
431	24774.000	-69.987
431	24775.000	-69.988
431	24776.000	-69.989
431	24777.000	-69.990
431	24778.000	-69.991
431	24779.000	-69.992
431	24780.000	-69.993
431	24781.000	-69.993
431	24782.000	-69.994
431	24783.000	-69.995
431	24784.000	-69.995
431	24785.000	-69.996
431	24786.000	-69.996
431	24787.000	-69.996
431	24788.000	-69.997
431	24789.000	-69.997
431	24790.000	-69.997
431	24791.000	-69.998
431	24792.000	-69.998
431	24793.000	-69.998
431	24794.000	-69.998
431	24795.000	-69.998
431	24796.000	-69.998
431	24797.000	-69.954
431	24798.000	-69.886
431	24799.000	-69.824
431	24800.000	-69.779
431	24801.000	-69.752
431	24802.000	-69.741
431	24803.000	-69.740
431	24804.000	-69.747
431	24805.000	-69.759
431	24806.000	-69.774
431	24807.000	-69.790
431	24808.000	-69.806
431	24809.000	-69.822
431	24810.000	-69.838
431	24811.000	-69.852
431	24812.000	-69.865
431	24813.000	-69.878
431	24814.000	-69.889
431	24815.000	-69.900
431	24816.000	-69.909
431	24817.000	-69.918
431	24818.000	-69.925
431	24819.000	-69.932
431	24820.000	-69.939
431	24821.000	-69.945
431	24822.000	-69.950
431	24823.000	-69.955
431	24824.000	-69.959
431	24825.000	-69.963
431	24826.000	-69.966
431	24827.000	-69.970
431	24828.000	-69.973
431	24829.000	-69.975
431	24830.000	-69.977
431	24831.000	-69.980
431	24832.000	-69.982
431	24833.000	-69.983
431	24834.000	-69.985
431	24835.000	-69.986
431	24836.000	-69.988
431	24837.000	-69.989
431	24838.000	-69.990
431	24839.000	-69.991
431	24840.000	-69.992
431	24841.000	-69.993
431	24842.000	-69.993
431	24843.000	-69.994
431	24844.000	-69.994
431	24845.000	-69.995
431	24846.000	-69.995
431	24847.000	-69.996
431	24848.000	-69.996
431	24849.000	-69.997
431	24850.000	-69.997
431	24851.000	-69.997
431	24852.000	-69.998
431	24853.000	-69.998
431	24854.000	-69.998
431	24855.000	-69.998
431	24856.000	-69.998
431	24857.000	-69.998
431	24858.000	-69.973
431	24859.000	-69.906
431	24860.000	-69.841
431	24861.000	-69.790
431	24862.000	-69.759
431	24863.000	-69.743
431	24864.000	-69.739
431	24865.000	-69.744
431	24866.000	-69.755
431	24867.000	-69.769
431	24868.000	-69.785
431	24869.000	-69.801
431	24870.000	-69.818
431	24871.000	-69.833
431	24872.000	-69.848
431	24873.000	-69.862
431	24874.000	-69.874
431	24875.000	-69.886
431	24876.000	-69.897
431	24877.000	-69.906
431	24878.000	-69.915
431	24879.000	-69.923
431	24880.000	-69.930
431	24881.000	-69.937
431	24882.000	-69.943
431	24883.000	-69.948
431	24884.000	-69.953
431	24885.000	-69.958
431	24886.000	-69.962
431	24887.000	-69.965
431	24888.000	-69.969
431	24889.000	-69.972
431	24890.000	-69.974
431	24891.000	-69.977
431	24892.000	-69.979
431	24893.000	-69.981
431	24894.000	-69.983
431	24895.000	-69.984
431	24896.000	-69.986
431	24897.000	-69.987
431	24898.000	-69.988
431	24899.000	-69.990
431	24900.000	-69.991
431	24901.000	-69.991
431	24902.000	-69.992
431	24903.000	-69.993
431	24904.000	-69.994
431	24905.000	-69.994
431	24906.000	-69.995
431	24907.000	-69.995
431	24908.000	-69.996
431	24909.000	-69.996
431	24910.000	-69.997
431	24911.000	-69.997
431	24912.000	-69.997
431	24913.000	-69.997
431	24914.000	-69.998
431	24915.000	-69.998
431	24916.000	-69.998
431	24917.000	-69.998
431	24918.000	-69.998
431	24919.000	-69.987
431	24920.000	-69.927
431	24921.000	-69.859
431	24922.000	-69.803
431	24923.000	-69.766
431	24924.000	-69.746
431	24925.000	-69.739
431	24926.000	-69.742
431	24927.000	-69.752
431	24928.000	-69.765
431	24929.000	-69.780
431	24930.000	-69.796
431	24931.000	-69.813
431	24932.000	-69.829
431	24933.000	-69.844
431	24934.000	-69.858
431	24935.000	-69.871
431	24936.000	-69.883
431	24937.000	-69.893
431	24938.000	-69.903
431	24939.000	-69.913
431	24940.000	-69.921
431	24941.000	-69.928
431	24942.000	-69.935
431	24943.000	-69.941
431	24944.000	-69.947
431	24945.000	-69.952
431	24946.000	-69.956
431	24947.000	-69.961
431	24948.000	-69.964
431	24949.000	-69.968
431	24950.000	-69.971
431	24951.000	-69.974
431	24952.000	-69.976
431	24953.000	-69.978
431	24954.000	-69.980
431	24955.000	-69.982
431	24956.000	-69.984
431	24957.000	-69.986
431	24958.000	-69.987
431	24959.000	-69.988
431	24960.000	-69.989
431	24961.000	-69.990
431	24962.000	-69.991
431	24963.000	-69.992
431	24964.000	-69.993
431	24965.000	-69.993
431	24966.000	-69.994
431	24967.000	-69.995
431	24968.000	-69.995
431	24969.000	-69.996
431	24970.000	-69.996
431	24971.000	-69.996
431	24972.000	-69.997
431	24973.000	-69.997
431	24974.000	-69.997
431	24975.000	-69.998
431	24976.000	-69.998
431	24977.000	-69.998
431	24978.000	-69.998
431	24979.000	-69.998
431	24980.000	-69.997
431	24981.000	-69.948
431	24982.000	-69.879
431	24983.000	-69.818
431	24984.000	-69.776
431	24985.000	-69.751
431	24986.000	-69.740
431	24987.000	-69.741
431	24988.000	-69.748
431	24989.000	-69.761
431	24990.000	-69.775
431	24991.000	-69.792
431	24992.000	-69.808
431	24993.000	-69.824
431	24994.000	-69.839
431	24995.000	-69.853
431	24996.000	-69.867
431	24997.000	-69.879
431	24998.000	-69.890
431	24999.000	-69.901
431	25000.000	-69.910
431	25001.000	-69.918
431	25002.000	-69.926
431	25003.000	-69.933
431	25004.000	-69.939
431	25005.000	-69.945
431	25006.000	-69.950
431	25007.000	-69.955
431	25008.000	-69.959
431	25009.000	-69.963
431	25010.000	-69.967
431	25011.000	-69.970
431	25012.000	-69.973
431	25013.000	-69.975
431	25014.000	-69.978
431	25015.000	-69.980
431	25016.000	-69.982
431	25017.000	-69.983
431	25018.000	-69.985
431	25019.000	-69.986
431	25020.000	-69.988
431	25021.000	-69.989
431	25022.000	-69.990
431	25023.000	-69.991
431	25024.000	-69.992
431	25025.000	-69.993
431	25026.000	-69.993
431	25027.000	-69.994
431	25028.000	-69.995
431	25029.000	-69.995
431	25030.000	-69.996
431	25031.000	-69.996
431	25032.000	-69.996
431	25033.000	-69.997
431	25034.000	-69.997
431	25035.000	-69.997
431	25036.000	-69.998
431	25037.000	-69.998
431	25038.000	-69.998
431	25039.000	-69.998
431	25040.000	-69.998
431	25041.000	-69.999
431	25042.000	-69.967
431	25043.000	-69.899
431	25044.000	-69.835
431	25045.000	-69.786
431	25046.000	-69.756
431	25047.000	-69.742
431	25048.000	-69.740
431	25049.000	-69.745
431	25050.000	-69.757
431	25051.000	-69.771
431	25052.000	-69.787
431	25053.000	-69.803
431	25054.000	-69.819
431	25055.000	-69.835
431	25056.000	-69.849
431	25057.000	-69.863
431	25058.000	-69.875
431	25059.000	-69.887
431	25060.000	-69.898
431	25061.000	-69.907
431	25062.000	-69.916
431	25063.000	-69.924
431	25064.000	-69.931
431	25065.000	-69.938
431	25066.000	-69.944
431	25067.000	-69.949
431	25068.000	-69.954
431	25069.000	-69.958
431	25070.000	-69.962
431	25071.000	-69.966
431	25072.000	-69.969
431	25073.000	-69.972
431	25074.000	-69.975
431	25075.000	-69.977
431	25076.000	-69.979
431	25077.000	-69.981
431	25078.000	-69.983
431	25079.000	-69.985
431	25080.000	-69.986
431	25081.000	-69.987
431	25082.000	-69.989
431	25083.000	-69.990
431	25084.000	-69.991
431	25085.000	-69.992
431	25086.000	-69.992
431	25087.000	-69.993
431	25088.000	-69.994
431	25089.000	-69.994
431	25090.000	-69.995
431	25091.000	-69.995
431	25092.000	-69.996
431	25093.000	-69.996
431	25094.000	-69.997
431	25095.000	-69.997
431	25096.000	-69.997
431	25097.000	-69.997
431	25098.000	-69.998
431	25099.000	-69.998
431	25100.000	-69.998
431	25101.000	-69.998
431	25102.000	-69.998
431	25103.000	-69.983
431	25104.000	-69.920
431	25105.000	-69.853
431	25106.000	-69.799
431	25107.000	-69.764
431	25108.000	-69.745
431	25109.000	-69.739
431	25110.000	-69.743
431	25111.000	-69.753
431	25112.000	-69.766
431	25113.000	-69.782
431	25114.000	-69.798
431	25115.000	-69.814
431	25116.000	-69.830
431	25117.000	-69.845
431	25118.000	-69.859
431	25119.000	-69.872
431	25120.000	-69.884
431	25121.000	-69.895
431	25122.000	-69.904
431	25123.000	-69.913
431	25124.000	-69.922
431	25125.000	-69.929
431	25126.000	-69.936
431	25127.000	-69.942
431	25128.000	-69.947
431	25129.000	-69.952
431	25130.000	-69.957
431	25131.000	-69.961
431	25132.000	-69.965
431	25133.000	-69.968
431	25134.000	-69.971
431	25135.000	-69.974
431	25136.000	-69.976
431	25137.000	-69.979
431	25138.000	-69.981
431	25139.000	-69.982
431	25140.000	-69.984
431	25141.000	-69.986
431	25142.000	-69.987
431	25143.000	-69.988
431	25144.000	-69.989
431	25145.000	-69.990
431	25146.000	-69.991
431	25147.000	-69.992
431	25148.000	-69.993
431	25149.000	-69.994
431	25150.000	-69.994
431	25151.000	-69.995
431	25152.000	-69.995
431	25153.000	-69.996
431	25154.000	-69.996
431	25155.000	-69.996
431	25156.000	-69.997
431	25157.000	-69.997
431	25158.000	-69.997
431	25159.000	-69.998
