# NEST version: 3.8.0
# RecordingBackendASCII version: 2
sender	time_ms	V_m
426	24535.000	-69.993
426	24536.000	-69.994
426	24537.000	-69.994
426	24538.000	-69.995
426	24539.000	-69.995
426	24540.000	-69.996
426	24541.000	-69.996
426	24542.000	-69.996
426	24543.000	-69.997
426	24544.000	-69.997
426	24545.000	-69.997
426	24546.000	-69.998
426	24547.000	-69.998
426	24548.000	-69.998
426	24549.000	-69.998
426	24550.000	-69.998
426	24551.000	-69.994
426	24552.000	-69.941
426	24553.000	-69.872
426	24554.000	-69.813
426	24555.000	-69.772
426	24556.000	-69.749
426	24557.000	-69.740
426	24558.000	-69.741
426	24559.000	-69.749
426	24560.000	-69.762
426	24561.000	-69.777
426	24562.000	-69.793
426	24563.000	-69.810
426	24564.000	-69.825
426	24565.000	-69.841
426	24566.000	-69.855
426	24567.000	-69.868
426	24568.000	-69.880
426	24569.000	-69.891
426	24570.000	-69.902
426	24571.000	-69.911
426	24572.000	-69.919
426	24573.000	-69.927
426	24574.000	-69.934
426	24575.000	-69.940
426	24576.000	-69.946
426	24577.000	-69.951
426	24578.000	-69.956
426	24579.000	-69.960
426	24580.000	-69.964
426	24581.000	-69.967
426	24582.000	-69.970
426	24583.000	-69.973
426	24584.000	-69.976
426	24585.000	-69.978
426	24586.000	-69.980
426	24587.000	-69.982
426	24588.000	-69.984
426	24589.000	-69.985
426	24590.000	-69.987
426	24591.000	-69.988
426	24592.000	-69.989
426	24593.000	-69.990
426	24594.000	-69.991
426	24595.000	-69.992
426	24596.000	-69.993
426	24597.000	-69.993
426	24598.000	-69.994
426	24599.000	-69.995
426	24600.000	-69.995
426	24601.000	-69.996
426	24602.000	-69.996
426	24603.000	-69.996
426	24604.000	-69.997
426	24605.000	-69.997
426	24606.000	-69.997
426	24607.000	-69.998
426	24608.000	-69.998
426	24609.000	-69.998
426	24610.000	-69.998
426	24611.000	-69.998
426	24612.000	-69.999
426	24613.000	-69.961
426	24614.000	-69.892
426	24615.000	-69.829
426	24616.000	-69.783
426	24617.000	-69.754
426	24618.000	-69.741
426	24619.000	-69.740
426	24620.000	-69.746
426	24621.000	-69.758
426	24622.000	-69.772
426	24623.000	-69.788
426	24624.000	-69.805
426	24625.000	-69.821
426	24626.000	-69.836
426	24627.000	-69.851
426	24628.000	-69.864
426	24629.000	-69.877
426	24630.000	-69.888
426	24631.000	-69.899
426	24632.000	-69.908
426	24633.000	-69.917
426	24634.000	-69.925
426	24635.000	-69.932
426	24636.000	-69.938
426	24637.000	-69.944
426	24638.000	-69.949
426	24639.000	-69.954
426	24640.000	-69.959
426	24641.000	-69.963
426	24642.000	-69.966
426	24643.000	-69.969
426	24644.000	-69.972
426	24645.000	-69.975
426	24646.000	-69.977
426	24647.000	-69.979
426	24648.000	-69.981
426	24649.000	-69.983
426	24650.000	-69.985
426	24651.000	-69.986
426	24652.000	-69.988
426	24653.000	-69.989
426	24654.000	-69.990
426	24655.000	-69.991
426	24656.000	-69.992
426	24657.000	-69.992
426	24658.000	-69.993
426	24659.000	-69.994
426	24660.000	-69.994
426	24661.000	-69.995
426	24662.000	-69.995
426	24663.000	-69.996
426	24664.000	-69.996
426	24665.000	-69.997
426	24666.000	-69.997
426	24667.000	-69.997
426	24668.000	-69.997
426	24669.000	-69.998
426	24670.000	-69.998
426	24671.000	-69.998
426	24672.000	-69.998
426	24673.000	-69.998
426	24674.000	-69.978
426	24675.000	-69.913
426	24676.000	-69.847
426	24677.000	-69.795
426	24678.000	-69.761
426	24679.000	-69.744
426	24680.000	-69.739
426	24681.000	-69.744
426	24682.000	-69.754
426	24683.000	-69.768
426	24684.000	-69.783
426	24685.000	-69.800
426	24686.000	-69.816
426	24687.000	-69.832
426	24688.000	-69.846
426	24689.000	-69.860
426	24690.000	-69.873
426	24691.000	-69.885
426	24692.000	-69.896
426	24693.000	-69.905
426	24694.000	-69.914
426	24695.000	-69.922
426	24696.000	-69.930
426	24697.000	-69.936
426	24698.000	-69.942
426	24699.000	-69.948
426	24700.000	-69.953
426	24701.000	-69.957
426	24702.000	-69.961
426	24703.000	-69.965
426	24704.000	-69.968
426	24705.000	-69.971
426	24706.000	-69.974
426	24707.000	-69.977
426	24708.000	-69.979
426	24709.000	-69.981
426	24710.000	-69.983
426	24711.000	-69.984
426	24712.000	-69.986
426	24713.000	-69.987
426	24714.000	-69.988
426	24715.000	-69.989
426	24716.000	-69.990
426	24717.000	-69.991
426	24718.000	-69.992
426	24719.000	-69.993
426	24720.000	-69.994
426	24721.000	-69.994
426	24722.000	-69.995
426	24723.000	-69.995
426	24724.000	-69.996
426	24725.000	-69.996
426	24726.000	-69.996
426	24727.000	-69.997
426	24728.000	-69.997
426	24729.000	-69.997
426	24730.000	-69.998
426	24731.000	-69.998
426	24732.000	-69.998
426	24733.000	-69.998
426	24734.000	-69.998
426	24735.000	-69.991
426	24736.000	-69.934
426	24737.000	-69.865
426	24738.000	-69.808
426	24739.000	-69.769
426	24740.000	-69.747
426	24741.000	-69.740
426	24742.000	-69.742
426	24743.000	-69.750
426	24744.000	-69.763
426	24745.000	-69.779
426	24746.000	-69.795
426	24747.000	-69.811
426	24748.000	-69.827
426	24749.000	-69.842
426	24750.000	-69.856
426	24751.000	-69.869
426	24752.000	-69.881
426	24753.000	-69.892
426	24754.000	-69.902
426	24755.000	-69.912
426	24756.000	-69.920
426	24757.000	-69.928
426	24758.000	-69.934
426	24759.000	-69.941
426	24760.000	-69.946
426	24761.000	-69.951
426	24762.000	-69.956
426	24763.000	-69.960
426	24764.000	-69.964
426	24765.000	-69.967
426	24766.000	-69.971
426	24767.000	-69.973
426	24768.000	-69.976
426	24769.000	-69.978
426	24770.000	-69.980
426	24771.000	-69.982
426	24772.000	-69.984
426	24773.000	-69.985
426	24774.000	-69.987
426	24775.000	-69.988
426	24776.000	-69.989
426	24777.000	-69.990
426	24778.000	-69.991
426	24779.000	-69.992
426	24780.000	-69.993
426	24781.000	-69.993
426	24782.000	-69.994
426	24783.000	-69.995
426	24784.000	-69.995
426	24785.000	-69.996
426	24786.000	-69.996
426	24787.000	-69.996
426	24788.000	-69.997
426	24789.000	-69.997
426	24790.000	-69.997
426	24791.000	-69.998
426	24792.000	-69.998
426	24793.000	-69.998
426	24794.000	-69.998
426	24795.000	-69.998
426	24796.000	-69.998
426	24797.000	-69.954
426	24798.000	-69.886
426	24799.000	-69.824
426	24800.000	-69.779
426	24801.000	-69.752
426	24802.000	-69.741
426	24803.000	-69.740
426	24804.000	-69.747
426	24805.000	-69.759
426	24806.000	-69.774
426	24807.000	-69.790
426	24808.000	-69.806
426	24809.000	-69.822
426	24810.000	-69.838
426	24811.000	-69.852
426	24812.000	-69.865
426	24813.000	-69.878
426	24814.000	-69.889
426	24815.000	-69.900
426	24816.000	-69.909
426	24817.000	-69.918
426	24818.000	-69.925
426	24819.000	-69.932
426	24820.000	-69.939
426	24821.000	-69.945
426	24822.000	-69.950
426	24823.000	-69.955
426	24824.000	-69.959
426	24825.000	-69.963
426	24826.000	-69.966
426	24827.000	-69.970
426	24828.000	-69.973
426	24829.000	-69.975
426	24830.000	-69.977
426	24831.000	-69.980
426	24832.000	-69.982
426	24833.000	-69.983
426	24834.000	-69.985
426	24835.000	-69.986
426	24836.000	-69.988
426	24837.000	-69.989
426	24838.000	-69.990
426	24839.000	-69.991
426	24840.000	-69.992
426	24841.000	-69.993
426	24842.000	-69.993
426	24843.000	-69.994
426	24844.000	-69.994
426	24845.000	-69.995
426	24846.000	-69.995
426	24847.000	-69.996
426	24848.000	-69.996
426	24849.000	-69.997
426	24850.000	-69.997
426	24851.000	-69.997
426	24852.000	-69.998
426	24853.000	-69.998
426	24854.000	-69.998
426	24855.000	-69.998
426	24856.000	-69.998
426	24857.000	-69.998
426	24858.000	-69.973
426	24859.000	-69.906
426	24860.000	-69.841
426	24861.000	-69.790
426	24862.000	-69.759
426	24863.000	-69.743
426	24864.000	-69.739
426	24865.000	-69.744
426	24866.000	-69.755
426	24867.000	-69.769
426	24868.000	-69.785
426	24869.000	-69.801
426	24870.000	-69.818
426	24871.000	-69.833
426	24872.000	-69.848
426	24873.000	-69.862
426	24874.000	-69.874
426	24875.000	-69.886
426	24876.000	-69.897
426	24877.000	-69.906
426	24878.000	-69.915
426	24879.000	-69.923
426	24880.000	-69.930
426	24881.000	-69.937
426	24882.000	-69.943
426	24883.000	-69.948
426	24884.000	-69.953
426	24885.000	-69.958
426	24886.000	-69.962
426	24887.000	-69.965
426	24888.000	-69.969
426	24889.000	-69.972
426	24890.000	-69.974
426	24891.000	-69.977
426	24892.000	-69.979
426	24893.000	-69.981
426	24894.000	-69.983
426	24895.000	-69.984
426	24896.000	-69.986
426	24897.000	-69.987
426	24898.000	-69.988
426	24899.000	-69.990
426	24900.000	-69.991
426	24901.000	-69.991
426	24902.000	-69.992
426	24903.000	-69.993
426	24904.000	-69.994
426	24905.000	-69.994
426	24906.000	-69.995
426	24907.000	-69.995
426	24908.000	-69.996
426	24909.000	-69.996
426	24910.000	-69.997
426	24911.000	-69.997
426	24912.000	-69.997
426	24913.000	-69.997
426	24914.000	-69.998
426	24915.000	-69.998
426	24916.000	-69.998
426	24917.000	-69.998
426	24918.000	-69.998
426	24919.000	-69.987
426	24920.000	-69.927
426	24921.000	-69.859
426	24922.000	-69.803
426	24923.000	-69.766
426	24924.000	-69.746
426	24925.000	-69.739
426	24926.000	-69.742
426	24927.000	-69.752
426	24928.000	-69.765
426	24929.000	-69.780
426	24930.000	-69.796
426	24931.000	-69.813
426	24932.000	-69.829
426	24933.000	-69.844
426	24934.000	-69.858
426	24935.000	-69.871
426	24936.000	-69.883
426	24937.000	-69.893
426	24938.000	-69.903
426	24939.000	-69.913
426	24940.000	-69.921
426	24941.000	-69.928
426	24942.000	-69.935
426	24943.000	-69.941
426	24944.000	-69.947
426	24945.000	-69.952
426	24946.000	-69.956
426	24947.000	-69.961
426	24948.000	-69.964
426	24949.000	-69.968
426	24950.000	-69.971
426	24951.000	-69.974
426	24952.000	-69.976
426	24953.000	-69.978
426	24954.000	-69.980
426	24955.000	-69.982
426	24956.000	-69.984
426	24957.000	-69.986
426	24958.000	-69.987
426	24959.000	-69.988
426	24960.000	-69.989
426	24961.000	-69.990
426	24962.000	-69.991
426	24963.000	-69.992
426	24964.000	-69.993
426	24965.000	-69.993
426	24966.000	-69.994
426	24967.000	-69.995
426	24968.000	-69.995
426	24969.000	-69.996
426	24970.000	-69.996
426	24971.000	-69.996
426	24972.000	-69.997
426	24973.000	-69.997
426	24974.000	-69.997
426	24975.000	-69.998
426	24976.000	-69.998
426	24977.000	-69.998
426	24978.000	-69.998
426	24979.000	-69.998
426	24980.000	-69.997
426	24981.000	-69.948
426	24982.000	-69.879
426	24983.000	-69.818
426	24984.000	-69.776
426	24985.000	-69.751
426	24986.000	-69.740
426	24987.000	-69.741
426	24988.000	-69.748
426	24989.000	-69.761
426	24990.000	-69.775
426	24991.000	-69.792
426	24992.000	-69.808
426	24993.000	-69.824
426	24994.000	-69.839
426	24995.000	-69.853
426	24996.000	-69.867
426	24997.000	-69.879
426	24998.000	-69.890
426	24999.000	-69.901
426	25000.000	-69.910
426	25001.000	-69.918
426	25002.000	-69.926
426	25003.000	-69.933
426	25004.000	-69.939
426	25005.000	-69.945
426	25006.000	-69.950
426	25007.000	-69.955
426	25008.000	-69.959
426	25009.000	-69.963
426	25010.000	-69.967
426	25011.000	-69.970
426	25012.000	-69.973
426	25013.000	-69.975
426	25014.000	-69.978
426	25015.000	-69.980
426	25016.000	-69.982
426	25017.000	-69.983
426	25018.000	-69.985
426	25019.000	-69.986
426	25020.000	-69.988
426	25021.000	-69.989
426	25022.000	-69.990
426	25023.000	-69.991
426	25024.000	-69.992
426	25025.000	-69.993
426	25026.000	-69.993
426	25027.000	-69.994
426	25028.000	-69.995
426	25029.000	-69.995
426	25030.000	-69.996
426	25031.000	-69.996
426	25032.000	-69.996
426	25033.000	-69.997
426	25034.000	-69.997
426	25035.000	-69.997
426	25036.000	-69.998
426	25037.000	-69.998
426	25038.000	-69.998
426	25039.000	-69.998
426	25040.000	-69.998
426	25041.000	-69.999
426	25042.000	-69.967
426	25043.000	-69.899
426	25044.000	-69.835
426	25045.000	-69.786
426	25046.000	-69.756
426	25047.000	-69.742
426	25048.000	-69.740
426	25049.000	-69.745
426	25050.000	-69.757
426	25051.000	-69.771
426	25052.000	-69.787
426	25053.000	-69.803
426	25054.000	-69.819
426	25055.000	-69.835
426	25056.000	-69.849
426	25057.000	-69.863
426	25058.000	-69.875
426	25059.000	-69.887
426	25060.000	-69.898
426	25061.000	-69.907
426	25062.000	-69.916
426	25063.000	-69.924
426	25064.000	-69.931
426	25065.000	-69.938
426	25066.000	-69.944
426	25067.000	-69.949
426	25068.000	-69.954
426	25069.000	-69.958
426	25070.000	-69.962
426	25071.000	-69.966
426	25072.000	-69.969
426	25073.000	-69.972
426	25074.000	-69.975
426	25075.000	-69.977
426	25076.000	-69.979
426	25077.000	-69.981
426	25078.000	-69.983
426	25079.000	-69.985
426	25080.000	-69.986
426	25081.000	-69.987
426	25082.000	-69.989
426	25083.000	-69.990
426	25084.000	-69.991
426	25085.000	-69.992
426	25086.000	-69.992
426	25087.000	-69.993
426	25088.000	-69.994
426	25089.000	-69.994
426	25090.000	-69.995
426	25091.000	-69.995
426	25092.000	-69.996
426	25093.000	-69.996
426	25094.000	-69.997
426	25095.000	-69.997
426	25096.000	-69.997
426	25097.000	-69.997
426	25098.000	-69.998
426	25099.000	-69.998
426	25100.000	-69.998
426	25101.000	-69.998
426	25102.000	-69.998
426	25103.000	-69.983
426	25104.000	-69.920
426	25105.000	-69.853
426	25106.000	-69.799
426	25107.000	-69.764
426	25108.000	-69.745
426	25109.000	-69.739
426	25110.000	-69.743
426	25111.000	-69.753
426	25112.000	-69.766
426	25113.000	-69.782
426	25114.000	-69.798
426	25115.000	-69.814
426	25116.000	-69.830
426	25117.000	-69.845
426	25118.000	-69.859
426	25119.000	-69.872
426	25120.000	-69.884
426	25121.000	-69.895
426	25122.000	-69.904
426	25123.000	-69.913
426	25124.000	-69.922
426	25125.000	-69.929
426	25126.000	-69.936
426	25127.000	-69.942
426	25128.000	-69.947
426	25129.000	-69.952
426	25130.000	-69.957
426	25131.000	-69.961
426	25132.000	-69.965
426	25133.000	-69.968
426	25134.000	-69.971
426	25135.000	-69.974
426	25136.000	-69.976
426	25137.000	-69.979
426	25138.000	-69.981
426	25139.000	-69.982
426	25140.000	-69.984
426	25141.000	-69.986
426	25142.000	-69.987
426	25143.000	-69.988
426	25144.000	-69.989
426	25145.000	-69.990
426	25146.000	-69.991
426	25147.000	-69.992
426	25148.000	-69.993
426	25149.000	-69.994
426	25150.000	-69.994
426	25151.000	-69.995
426	25152.000	-69.995
426	25153.000	-69.996
426	25154.000	-69.996
426	25155.000	-69.996
426	25156.000	-69.997
426	25157.000	-69.997
426	25158.000	-69.997
426	25159.000	-69.998
